-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2004 through 12/31/2008 in LST
Location: Latitude  31.93   Longitude -4.42 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1307.6 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,WD10M,RH2M,ALLSKY_SFC_SW_DWN,T2M
2007,9,8,21,87.22,5.88,330.9,30.19,0.0,24.65
2007,9,8,22,87.22,6.53,339.6,37.03,0.0,23.42
2007,9,8,23,87.24,6.63,344.0,42.63,0.0,22.2
2007,9,9,0,87.23,6.15,346.0,47.39,0.0,21.13
2007,9,9,1,87.21,5.61,347.2,51.36,0.0,20.36
2007,9,9,2,87.18,5.22,350.4,54.65,0.0,19.75
2007,9,9,3,87.17,5.08,356.7,57.66,0.0,19.13
2007,9,9,4,87.16,5.11,2.7,60.54,0.0,18.47
2007,9,9,5,87.16,4.96,5.7,63.21,0.0,17.8
2007,9,9,6,87.18,5.36,5.8,61.54,52.55,18.18
2007,9,9,7,87.22,6.25,8.4,49.9,246.73,20.92
2007,9,9,8,87.23,5.49,19.4,34.01,475.88,24.73
2007,9,9,9,87.24,2.77,31.1,23.05,674.0,27.94
2007,9,9,10,87.2,0.74,121.8,17.44,824.05,30.13
2007,9,9,11,87.13,2.54,180.5,14.35,907.03,31.78
2007,9,9,12,87.04,3.89,186.5,12.6,914.62,32.86
2007,9,9,13,86.96,4.57,188.7,11.52,881.92,33.39
2007,9,9,14,86.88,4.81,187.5,10.71,745.47,33.55
2007,9,9,15,86.81,4.8,187.3,10.03,546.35,33.5
2007,9,9,16,86.77,4.24,188.4,9.75,348.85,32.91
2007,9,9,17,86.75,2.22,190.9,10.83,150.52,31.25
2007,9,9,18,86.78,0.23,277.4,14.72,9.45,28.38
2007,9,9,19,86.85,2.46,342.7,19.25,0.0,26.25
2007,9,9,20,86.94,5.83,349.7,25.83,0.0,25.0
2007,9,9,21,86.99,7.42,358.6,35.94,0.0,22.85
2007,9,9,22,86.99,8.29,4.5,44.82,0.0,21.59
2007,9,9,23,86.96,7.74,7.9,51.11,0.0,20.45
2007,9,10,0,86.93,6.91,7.1,54.37,0.0,19.77
2007,9,10,1,86.91,6.29,4.8,56.78,0.0,19.26
2007,9,10,2,86.88,5.89,3.5,59.29,0.0,18.84
2007,9,10,3,86.87,5.7,4.8,61.71,0.0,18.57
2007,9,10,4,86.87,5.56,6.7,64.05,0.0,18.37
2007,9,10,5,86.87,5.17,8.3,66.65,0.0,18.09
2007,9,10,6,86.88,5.48,9.4,67.13,43.72,18.23
2007,9,10,7,86.91,6.57,13.5,60.14,197.15,19.84
2007,9,10,8,86.94,5.7,23.5,47.49,387.15,22.52
2007,9,10,9,86.95,3.25,51.5,35.65,557.58,25.46
2007,9,10,10,86.92,2.44,109.1,28.24,720.28,27.73
2007,9,10,11,86.87,3.34,150.7,23.51,769.47,29.36
2007,9,10,12,86.82,4.29,170.5,20.41,786.92,30.51
2007,9,10,13,86.75,5.06,181.1,18.34,818.7,31.19
2007,9,10,14,86.68,5.45,185.7,16.6,713.62,31.47
2007,9,10,15,86.62,5.5,187.7,14.56,551.47,31.53
2007,9,10,16,86.58,5.36,188.7,12.64,331.08,31.12
2007,9,10,17,86.57,4.46,187.2,11.69,127.8,30.02
2007,9,10,18,86.58,1.72,171.0,15.05,7.38,26.57
2007,9,10,19,86.63,0.52,102.2,19.62,0.0,23.93
2007,9,10,20,86.71,1.74,20.5,25.82,0.0,22.64
2007,9,10,21,86.77,4.46,18.0,34.69,0.0,21.18
2007,9,10,22,86.8,6.38,15.7,46.27,0.0,19.32
2007,9,10,23,86.8,8.17,16.3,56.33,0.0,18.1
2007,9,11,0,86.79,8.65,16.0,65.61,0.0,16.8
2007,9,11,1,86.75,8.37,14.9,71.93,0.0,15.81
2007,9,11,2,86.72,8.01,13.7,74.83,0.0,15.27
2007,9,11,3,86.69,7.57,12.1,76.3,0.0,14.93
2007,9,11,4,86.68,7.11,10.4,77.94,0.0,14.6
2007,9,11,5,86.69,6.6,9.1,79.63,0.0,14.32
2007,9,11,6,86.71,6.66,10.0,78.37,51.28,14.65
2007,9,11,7,86.74,6.74,19.6,64.8,252.75,17.4
2007,9,11,8,86.77,5.24,37.4,47.28,483.42,21.14
2007,9,11,9,86.79,2.86,73.3,32.86,686.25,24.46
2007,9,11,10,86.78,1.98,140.5,24.79,826.1,26.64
2007,9,11,11,86.74,3.23,189.8,20.08,897.03,28.14
2007,9,11,12,86.71,4.71,203.2,17.48,914.2,29.13
2007,9,11,13,86.67,5.86,205.3,16.05,845.8,29.69
2007,9,11,14,86.64,6.74,202.9,15.0,724.08,29.86
2007,9,11,15,86.62,7.47,198.2,13.71,559.88,29.79
2007,9,11,16,86.62,7.99,194.6,12.11,340.83,29.38
2007,9,11,17,86.64,7.73,191.9,11.09,137.2,28.24
2007,9,11,18,86.68,5.0,189.4,12.85,7.35,24.72
2007,9,11,19,86.75,4.49,192.6,14.39,0.0,22.57
2007,9,11,20,86.82,4.24,201.2,15.26,0.0,21.44
2007,9,11,21,86.86,3.75,212.8,17.09,0.0,20.18
2007,9,11,22,86.86,2.97,228.1,20.76,0.0,18.68
2007,9,11,23,86.86,2.29,248.7,25.91,0.0,17.58
2007,9,12,0,86.85,1.71,295.2,32.52,0.0,16.94
2007,9,12,1,86.83,2.03,339.5,42.13,0.0,16.12
2007,9,12,2,86.82,2.54,355.7,53.63,0.0,15.21
2007,9,12,3,86.82,3.07,357.0,65.87,0.0,14.24
2007,9,12,4,86.84,3.48,353.6,75.82,0.0,13.61
2007,9,12,5,86.89,3.81,351.6,83.42,0.0,13.16
2007,9,12,6,86.94,5.06,352.2,82.96,51.55,13.83
2007,9,12,7,87.0,5.44,357.3,68.42,247.23,16.64
2007,9,12,8,87.04,3.12,12.4,45.89,467.77,20.78
2007,9,12,9,87.06,2.16,177.3,25.52,627.05,24.77
2007,9,12,10,87.04,5.54,188.8,18.35,741.33,26.99
2007,9,12,11,87.0,7.63,192.3,16.01,831.75,28.15
2007,9,12,12,86.96,9.07,193.7,14.49,751.5,29.06
2007,9,12,13,86.9,10.13,195.1,13.2,680.67,29.94
2007,9,12,14,86.84,10.87,197.7,12.49,587.72,30.46
2007,9,12,15,86.81,11.12,200.7,12.61,446.98,30.33
2007,9,12,16,86.83,10.82,203.1,13.48,271.77,29.52
2007,9,12,17,86.86,9.55,203.8,14.78,111.75,28.16
2007,9,12,18,86.91,6.27,202.5,17.8,6.03,25.3
2007,9,12,19,86.98,4.41,203.7,20.75,0.0,23.03
2007,9,12,20,87.06,3.15,210.7,22.76,0.0,21.76
2007,9,12,21,87.1,2.48,222.2,25.27,0.0,20.66
2007,9,12,22,87.1,1.84,238.1,27.8,0.0,20.11
2007,9,12,23,87.1,1.19,269.5,31.27,0.0,19.5
2007,9,13,0,87.08,1.07,307.4,37.76,0.0,18.23
2007,9,13,1,87.05,1.06,334.4,44.87,0.0,17.08
2007,9,13,2,87.02,1.08,357.9,51.05,0.0,16.2
2007,9,13,3,87.01,1.08,12.9,55.88,0.0,15.53
2007,9,13,4,87.03,1.11,16.8,60.09,0.0,14.96
2007,9,13,5,87.07,1.17,13.8,64.32,0.0,14.41
2007,9,13,6,87.11,1.32,9.2,64.56,54.97,14.8
2007,9,13,7,87.17,1.54,9.7,52.81,268.7,17.76
2007,9,13,8,87.22,2.76,197.1,30.63,497.2,22.28
2007,9,13,9,87.24,5.84,198.6,21.26,695.8,25.65
2007,9,13,10,87.23,7.53,196.9,16.82,845.15,27.58
2007,9,13,11,87.19,8.9,196.3,13.81,932.72,29.09
2007,9,13,12,87.15,10.0,196.6,11.88,933.95,30.2
2007,9,13,13,87.09,10.78,198.0,11.02,880.4,30.81
2007,9,13,14,87.04,11.11,200.1,10.98,761.6,30.87
2007,9,13,15,87.02,10.98,203.5,11.31,579.03,30.55
2007,9,13,16,87.01,10.41,206.5,11.84,357.17,29.79
2007,9,13,17,87.04,8.94,208.2,12.89,136.5,28.38
2007,9,13,18,87.09,5.56,208.7,16.35,6.03,25.04
2007,9,13,19,87.16,4.28,215.8,19.75,0.0,22.87
2007,9,13,20,87.25,3.44,230.9,23.16,0.0,21.28
2007,9,13,21,87.31,2.46,261.8,27.07,0.0,20.09
2007,9,13,22,87.31,2.05,301.4,32.88,0.0,18.83
2007,9,13,23,87.3,2.08,322.4,40.38,0.0,17.78
2007,9,14,0,87.28,2.21,337.6,47.66,0.0,17.0
2007,9,14,1,87.25,2.39,348.6,54.33,0.0,16.38
2007,9,14,2,87.22,2.47,353.2,60.66,0.0,15.77
2007,9,14,3,87.21,2.77,358.3,68.4,0.0,14.88
2007,9,14,4,87.21,3.03,1.9,75.82,0.0,14.24
2007,9,14,5,87.23,3.21,4.3,82.18,0.0,13.83
2007,9,14,6,87.25,3.89,5.5,80.9,51.58,14.61
2007,9,14,7,87.3,5.17,8.2,66.15,258.02,17.74
2007,9,14,8,87.34,3.1,25.4,43.36,487.48,21.92
2007,9,14,9,87.37,1.54,169.5,25.82,689.12,25.57
2007,9,14,10,87.35,4.32,193.9,19.05,836.6,27.77
2007,9,14,11,87.29,6.22,198.2,15.85,925.8,29.26
2007,9,14,12,87.22,7.78,200.0,13.6,937.53,30.46
2007,9,14,13,87.14,8.99,202.3,12.09,885.42,31.27
2007,9,14,14,87.08,9.83,205.2,11.32,762.78,31.51
2007,9,14,15,87.05,10.18,207.6,11.07,584.35,31.22
2007,9,14,16,87.06,9.85,208.6,11.1,363.58,30.34
2007,9,14,17,87.09,8.55,208.4,11.69,138.9,28.78
2007,9,14,18,87.14,5.56,207.7,14.71,5.53,25.22
2007,9,14,19,87.21,4.2,213.5,17.59,0.0,22.98
2007,9,14,20,87.31,3.24,229.6,20.68,0.0,21.2
2007,9,14,21,87.36,2.33,261.6,24.98,0.0,19.92
2007,9,14,22,87.37,2.1,311.7,32.02,0.0,18.69
2007,9,14,23,87.36,2.45,338.2,41.73,0.0,17.85
2007,9,15,0,87.34,2.79,356.9,52.08,0.0,17.15
2007,9,15,1,87.31,2.78,9.9,63.22,0.0,15.9
2007,9,15,2,87.28,2.71,16.7,70.98,0.0,14.92
2007,9,15,3,87.27,2.55,16.9,74.46,0.0,14.39
2007,9,15,4,87.28,2.34,14.9,74.88,0.0,14.2
2007,9,15,5,87.31,2.11,14.6,73.55,0.0,14.16
2007,9,15,6,87.35,1.89,11.9,67.98,47.85,14.89
2007,9,15,7,87.4,1.61,17.8,51.29,254.35,18.41
2007,9,15,8,87.45,2.46,183.7,27.75,490.3,23.3
2007,9,15,9,87.47,6.37,195.4,17.5,695.72,26.95
2007,9,15,10,87.45,8.14,196.3,15.09,845.95,28.62
2007,9,15,11,87.4,9.24,196.7,13.94,928.92,29.73
2007,9,15,12,87.34,9.87,197.4,13.13,920.1,30.51
2007,9,15,13,87.27,10.17,198.5,12.55,860.4,30.95
2007,9,15,14,87.21,10.19,199.4,12.32,743.2,31.0
2007,9,15,15,87.18,10.06,200.8,12.47,560.05,30.65
2007,9,15,16,87.18,9.61,202.7,13.0,331.75,29.79
2007,9,15,17,87.2,8.1,203.7,14.05,117.43,28.22
2007,9,15,18,87.24,4.61,203.1,18.71,4.5,24.11
2007,9,15,19,87.29,3.97,202.7,21.98,0.0,21.87
2007,9,15,20,87.36,3.7,203.6,23.43,0.0,20.68
2007,9,15,21,87.39,3.56,204.9,24.4,0.0,19.75
2007,9,15,22,87.41,3.6,203.8,25.33,0.0,18.99
2007,9,15,23,87.42,3.64,201.1,26.45,0.0,18.42
2007,9,16,0,87.43,3.67,199.2,28.27,0.0,17.95
2007,9,16,1,87.43,3.68,201.0,30.11,0.0,17.55
2007,9,16,2,87.43,3.64,206.2,30.99,0.0,17.2
2007,9,16,3,87.42,3.53,211.0,30.74,0.0,17.0
2007,9,16,4,87.43,3.37,215.0,30.76,0.0,16.5
2007,9,16,5,87.45,3.18,218.2,30.78,0.0,16.19
2007,9,16,6,87.48,2.91,220.0,30.09,41.0,16.78
2007,9,16,7,87.52,3.51,217.7,23.2,221.9,21.07
2007,9,16,8,87.57,6.25,209.6,19.92,445.08,24.71
2007,9,16,9,87.6,8.75,205.2,17.95,650.72,27.33
2007,9,16,10,87.59,9.74,203.2,16.61,801.33,28.88
2007,9,16,11,87.54,10.06,202.1,15.73,887.7,30.0
2007,9,16,12,87.48,10.16,201.9,15.19,894.42,30.85
2007,9,16,13,87.41,10.11,202.9,14.88,839.4,31.31
2007,9,16,14,87.35,9.85,204.4,14.81,713.3,31.31
2007,9,16,15,87.33,9.54,207.5,14.76,528.78,30.99
2007,9,16,16,87.33,9.0,210.8,14.74,307.95,30.19
2007,9,16,17,87.35,7.5,212.0,15.55,104.82,28.68
2007,9,16,18,87.39,4.58,210.3,20.43,3.8,24.77
2007,9,16,19,87.45,4.26,211.4,23.63,0.0,23.11
2007,9,16,20,87.52,4.07,214.4,25.71,0.0,22.41
2007,9,16,21,87.55,3.8,215.2,28.17,0.0,21.53
2007,9,16,22,87.53,3.51,213.0,30.21,0.0,20.82
2007,9,16,23,87.52,3.23,213.5,30.95,0.0,20.7
2007,9,17,0,87.51,3.0,215.6,31.42,0.0,20.63
2007,9,17,1,87.47,2.76,215.4,31.85,0.0,20.55
2007,9,17,2,87.43,2.55,214.6,32.28,0.0,20.47
2007,9,17,3,87.41,2.5,220.5,32.78,0.0,20.25
2007,9,17,4,87.42,2.51,231.8,32.89,0.0,20.05
2007,9,17,5,87.44,2.43,241.5,32.6,0.0,19.9
2007,9,17,6,87.47,2.13,247.6,31.54,36.0,20.11
2007,9,17,7,87.51,1.55,247.6,28.78,188.88,22.06
2007,9,17,8,87.56,2.81,233.0,21.64,370.48,24.77
2007,9,17,9,87.59,4.75,218.5,17.25,551.67,27.53
2007,9,17,10,87.56,6.02,207.8,16.12,729.55,29.72
2007,9,17,11,87.5,6.73,201.7,15.8,825.1,31.19
2007,9,17,12,87.43,7.29,200.4,15.35,832.28,32.22
2007,9,17,13,87.35,7.73,201.3,14.92,772.03,32.81
2007,9,17,14,87.27,8.06,202.3,14.62,657.83,33.02
2007,9,17,15,87.22,8.37,204.9,14.63,463.62,32.87
2007,9,17,16,87.2,8.29,208.5,15.31,253.4,32.12
2007,9,17,17,87.21,6.66,212.0,17.03,89.8,30.58
2007,9,17,18,87.23,3.9,218.3,23.51,0.0,26.85
2007,9,17,19,87.3,3.31,234.1,27.24,0.0,25.28
2007,9,17,20,87.37,2.73,263.9,30.01,0.0,24.22
2007,9,17,21,87.41,2.55,300.1,32.96,0.0,23.0
2007,9,17,22,87.41,2.67,317.3,36.95,0.0,21.61
2007,9,17,23,87.4,2.73,324.9,41.25,0.0,20.4
2007,9,18,0,87.38,2.65,327.0,45.03,0.0,19.43
2007,9,18,1,87.33,2.44,322.3,47.58,0.0,18.82
2007,9,18,2,87.29,2.25,310.5,48.83,0.0,18.42
2007,9,18,3,87.27,2.19,296.0,48.52,0.0,18.26
2007,9,18,4,87.27,2.26,284.9,46.47,0.0,18.35
2007,9,18,5,87.3,2.29,277.3,43.56,0.0,18.62
2007,9,18,6,87.33,2.28,267.2,40.14,34.47,19.23
2007,9,18,7,87.38,2.41,255.8,31.25,169.4,22.85
2007,9,18,8,87.42,4.46,233.4,20.72,334.8,26.91
2007,9,18,9,87.42,6.49,223.3,16.99,492.8,29.49
2007,9,18,10,87.39,7.27,216.9,15.94,705.88,30.94
2007,9,18,11,87.35,7.91,211.9,15.17,825.95,32.15
2007,9,18,12,87.28,8.47,209.4,14.58,857.42,33.07
2007,9,18,13,87.21,8.95,209.8,14.27,778.03,33.58
2007,9,18,14,87.14,9.09,210.8,14.38,574.0,33.52
2007,9,18,15,87.11,9.08,213.0,14.99,379.25,32.94
2007,9,18,16,87.12,8.65,216.5,16.1,205.85,31.94
2007,9,18,17,87.15,6.77,220.4,18.24,73.68,30.32
2007,9,18,18,87.19,4.26,223.9,24.36,0.0,27.18
2007,9,18,19,87.25,3.9,229.0,27.69,0.0,25.73
2007,9,18,20,87.32,3.66,235.8,29.61,0.0,24.79
2007,9,18,21,87.35,3.41,240.7,31.36,0.0,23.89
2007,9,18,22,87.35,3.25,243.1,32.54,0.0,23.1
2007,9,18,23,87.35,3.19,244.4,33.5,0.0,22.37
2007,9,19,0,87.34,3.2,243.7,34.1,0.0,21.67
2007,9,19,1,87.34,3.33,241.1,34.13,0.0,21.29
2007,9,19,2,87.36,4.25,237.9,33.25,0.0,21.16
2007,9,19,3,87.44,5.53,238.8,32.4,0.0,21.65
2007,9,19,4,87.54,5.24,245.5,36.87,0.0,21.48
2007,9,19,5,87.53,1.55,270.7,44.3,0.0,20.09
2007,9,19,6,87.48,0.98,15.5,45.58,34.8,19.73
2007,9,19,7,87.48,0.63,31.4,37.93,201.48,22.08
2007,9,19,8,87.52,2.21,211.9,28.08,402.27,25.39
2007,9,19,9,87.52,5.75,211.4,20.74,601.05,28.88
2007,9,19,10,87.5,7.13,207.4,18.25,742.28,30.84
2007,9,19,11,87.46,8.05,202.5,16.97,814.65,32.17
2007,9,19,12,87.41,8.46,199.1,16.48,840.6,32.68
2007,9,19,13,87.36,8.25,199.6,16.52,704.3,32.66
2007,9,19,14,87.31,7.74,203.4,17.14,524.97,32.08
2007,9,19,15,87.31,6.95,208.6,18.53,288.75,31.12
2007,9,19,16,87.33,5.14,209.9,21.03,160.18,29.79
2007,9,19,17,87.34,2.44,195.2,30.19,53.58,27.76
2007,9,19,18,87.36,1.68,156.9,37.45,0.0,25.51
2007,9,19,19,87.41,1.56,120.0,44.56,0.0,23.75
2007,9,19,20,87.48,1.65,71.7,48.06,0.0,22.39
2007,9,19,21,87.52,2.79,44.9,49.13,0.0,21.52
2007,9,19,22,87.55,3.88,34.6,53.89,0.0,20.43
2007,9,19,23,87.59,4.66,26.2,59.64,0.0,19.4
2007,9,20,0,87.65,5.28,20.5,65.68,0.0,18.53
2007,9,20,1,87.68,5.21,20.5,69.85,0.0,17.93
2007,9,20,2,87.66,4.77,26.9,70.97,0.0,17.66
2007,9,20,3,87.63,3.94,33.1,71.24,0.0,17.36
2007,9,20,4,87.61,3.05,33.6,69.91,0.0,17.34
2007,9,20,5,87.62,2.26,28.3,69.84,0.0,17.23
2007,9,20,6,87.65,1.86,18.1,69.38,17.7,17.42
2007,9,20,7,87.7,1.89,359.4,59.17,113.4,19.14
2007,9,20,8,87.75,1.25,341.9,47.03,240.18,21.6
2007,9,20,9,87.79,0.33,35.1,36.95,383.3,24.22
2007,9,20,10,87.79,1.36,110.7,30.96,593.1,26.22
2007,9,20,11,87.76,2.48,115.5,27.81,773.97,27.42
2007,9,20,12,87.73,3.25,124.5,25.39,796.55,28.3
2007,9,20,13,87.68,3.76,132.7,23.4,672.3,28.97
2007,9,20,14,87.6,4.05,139.5,22.13,394.2,29.18
2007,9,20,15,87.53,4.26,148.6,21.65,336.08,28.86
2007,9,20,16,87.47,4.37,156.7,21.8,189.62,28.27
2007,9,20,17,87.44,2.58,160.0,31.49,62.7,26.33
2007,9,20,18,87.46,2.01,161.7,37.1,0.0,24.42
2007,9,20,19,87.5,1.18,155.4,31.34,0.0,24.76
2007,9,20,20,87.55,0.82,122.5,32.46,0.0,24.11
2007,9,20,21,87.57,0.87,116.0,35.02,0.0,22.97
2007,9,20,22,87.57,0.61,120.3,35.39,0.0,22.3
2007,9,20,23,87.55,0.31,80.8,34.89,0.0,21.89
2007,9,21,0,87.53,0.52,5.5,35.07,0.0,21.35
2007,9,21,1,87.51,1.07,349.7,37.73,0.0,20.56
2007,9,21,2,87.48,1.52,349.4,40.69,0.0,19.65
2007,9,21,3,87.47,1.75,352.4,43.42,0.0,18.94
2007,9,21,4,87.46,1.72,358.3,43.86,0.0,18.66
2007,9,21,5,87.47,1.28,2.2,40.91,0.0,19.05
2007,9,21,6,87.49,0.58,3.0,38.83,31.7,19.64
2007,9,21,7,87.53,0.25,228.2,36.78,179.18,21.54
2007,9,21,8,87.56,1.63,199.3,25.46,329.45,24.4
2007,9,21,9,87.56,4.18,192.7,19.46,511.73,27.42
2007,9,21,10,87.54,5.97,193.6,16.96,668.0,29.33
2007,9,21,11,87.48,7.25,195.5,15.5,790.0,30.64
2007,9,21,12,87.4,8.16,197.7,14.47,821.88,31.65
2007,9,21,13,87.32,8.57,200.2,13.98,763.3,32.13
2007,9,21,14,87.24,8.69,202.8,13.9,663.58,32.22
2007,9,21,15,87.18,8.34,208.2,14.15,498.02,31.97
2007,9,21,16,87.15,7.13,213.3,14.85,291.9,31.26
2007,9,21,17,87.14,3.8,218.4,21.86,97.55,28.92
2007,9,21,18,87.17,2.14,246.1,31.44,0.0,25.32
2007,9,21,19,87.24,2.76,309.6,34.23,0.0,23.45
2007,9,21,20,87.35,5.12,333.9,38.01,0.0,21.95
2007,9,21,21,87.43,6.77,350.7,45.09,0.0,20.13
2007,9,21,22,87.46,7.17,1.8,52.83,0.0,18.53
2007,9,21,23,87.46,6.79,9.7,58.92,0.0,17.28
2007,9,22,0,87.45,6.29,11.2,63.07,0.0,16.45
2007,9,22,1,87.42,6.01,9.1,66.32,0.0,15.84
2007,9,22,2,87.4,5.97,6.4,69.34,0.0,15.27
2007,9,22,3,87.39,6.09,4.9,71.98,0.0,14.76
2007,9,22,4,87.39,6.22,4.3,74.36,0.0,14.31
2007,9,22,5,87.4,6.26,4.1,76.37,0.0,13.9
2007,9,22,6,87.43,6.52,3.7,76.19,39.7,13.94
2007,9,22,7,87.46,7.42,5.3,64.56,239.07,16.36
2007,9,22,8,87.47,7.12,12.4,48.69,462.0,20.04
2007,9,22,9,87.47,5.99,20.4,34.67,659.97,23.63
2007,9,22,10,87.44,4.05,27.8,26.86,809.9,26.28
2007,9,22,11,87.39,2.48,42.2,21.84,821.33,28.28
2007,9,22,12,87.34,1.62,74.2,18.89,833.83,29.53
2007,9,22,13,87.28,1.47,113.3,17.04,772.07,30.19
2007,9,22,14,87.24,1.7,132.6,15.95,710.92,30.38
2007,9,22,15,87.19,1.99,133.2,15.55,527.12,30.13
2007,9,22,16,87.18,2.21,128.4,15.88,305.85,29.43
2007,9,22,17,87.18,1.93,115.1,20.6,96.85,27.6
2007,9,22,18,87.21,2.16,83.4,29.82,0.0,23.75
2007,9,22,19,87.27,2.75,53.6,32.51,0.0,21.86
2007,9,22,20,87.33,3.61,33.7,35.12,0.0,20.48
2007,9,22,21,87.38,4.74,23.1,37.22,0.0,19.39
2007,9,22,22,87.38,5.26,16.7,39.99,0.0,18.19
2007,9,22,23,87.36,5.36,14.5,42.54,0.0,17.18
2007,9,23,0,87.33,5.32,13.5,45.32,0.0,16.31
2007,9,23,1,87.29,5.28,12.1,48.59,0.0,15.57
2007,9,23,2,87.26,5.28,10.7,52.01,0.0,14.93
2007,9,23,3,87.24,5.3,8.5,54.95,0.0,14.39
2007,9,23,4,87.25,5.39,6.4,57.2,0.0,13.96
2007,9,23,5,87.26,5.39,5.1,59.09,0.0,13.58
2007,9,23,6,87.28,5.65,4.0,59.08,38.62,13.68
2007,9,23,7,87.31,6.32,3.5,48.56,239.62,16.59
2007,9,23,8,87.35,5.83,13.0,36.69,462.83,20.53
2007,9,23,9,87.37,3.82,19.6,26.99,661.1,24.32
2007,9,23,10,87.36,0.99,25.8,20.39,808.85,27.4
2007,9,23,11,87.33,1.44,183.6,17.15,894.53,29.31
2007,9,23,12,87.29,3.37,186.8,15.06,905.6,30.67
2007,9,23,13,87.23,4.65,188.2,13.99,854.45,31.39
2007,9,23,14,87.17,5.24,190.0,13.67,726.33,31.52
2007,9,23,15,87.14,5.19,191.2,13.67,544.75,31.24
2007,9,23,16,87.12,4.76,191.3,13.94,320.77,30.5
2007,9,23,17,87.13,3.09,186.1,17.61,100.85,28.39
2007,9,23,18,87.16,2.25,174.6,24.49,0.0,24.61
2007,9,23,19,87.22,1.22,165.3,24.34,0.0,24.0
2007,9,23,20,87.29,0.62,31.9,25.37,0.0,22.91
2007,9,23,21,87.33,2.23,10.4,26.21,0.0,21.45
2007,9,23,22,87.34,4.0,7.9,29.2,0.0,19.23
2007,9,23,23,87.34,5.54,7.6,32.53,0.0,18.04
2007,9,24,0,87.32,6.39,6.1,37.66,0.0,16.95
2007,9,24,1,87.29,6.22,4.2,42.52,0.0,16.03
2007,9,24,2,87.26,5.99,3.6,45.66,0.0,15.41
2007,9,24,3,87.24,5.89,2.0,47.7,0.0,14.94
2007,9,24,4,87.25,5.83,359.7,49.18,0.0,14.55
2007,9,24,5,87.27,5.69,358.7,50.38,0.0,14.26
2007,9,24,6,87.29,5.74,359.2,50.21,38.97,14.42
2007,9,24,7,87.33,6.35,0.7,41.0,242.68,17.49
2007,9,24,8,87.36,5.74,12.4,30.32,467.77,21.51
2007,9,24,9,87.39,4.38,28.5,21.01,666.53,25.54
2007,9,24,10,87.39,2.88,36.2,16.44,813.78,28.12
2007,9,24,11,87.37,1.85,50.7,13.94,886.3,29.86
2007,9,24,12,87.33,1.19,78.9,12.27,862.05,31.09
2007,9,24,13,87.27,0.91,118.3,11.25,791.8,31.79
2007,9,24,14,87.23,1.01,151.7,10.58,670.2,32.06
2007,9,24,15,87.2,1.28,167.4,10.25,502.05,31.91
2007,9,24,16,87.19,1.57,170.5,10.32,286.6,31.27
2007,9,24,17,87.2,1.36,159.3,15.26,87.95,29.25
2007,9,24,18,87.24,1.38,132.9,19.14,0.0,25.88
2007,9,24,19,87.31,1.37,84.1,21.98,0.0,23.9
2007,9,24,20,87.38,2.25,45.7,24.32,0.0,22.1
2007,9,24,21,87.42,3.22,31.9,26.69,0.0,20.34
2007,9,24,22,87.43,3.95,25.3,28.98,0.0,19.4
2007,9,24,23,87.43,5.0,21.2,32.72,0.0,18.61
2007,9,25,0,87.41,5.12,17.4,37.13,0.0,17.58
2007,9,25,1,87.38,4.9,15.3,40.35,0.0,16.84
2007,9,25,2,87.34,4.68,14.1,43.07,0.0,16.31
2007,9,25,3,87.32,4.59,9.7,45.26,0.0,15.88
2007,9,25,4,87.32,4.59,4.1,47.26,0.0,15.47
2007,9,25,5,87.34,4.56,359.7,49.26,0.0,15.06
2007,9,25,6,87.35,4.79,357.4,49.75,35.97,15.24
2007,9,25,7,87.39,5.51,357.2,41.34,232.12,18.39
2007,9,25,8,87.42,4.37,9.9,30.41,453.0,22.55
2007,9,25,9,87.43,2.06,28.1,21.9,650.2,26.17
2007,9,25,10,87.41,0.52,161.9,16.86,797.05,28.59
2007,9,25,11,87.35,2.52,188.7,13.73,880.88,30.49
2007,9,25,12,87.29,3.91,188.2,12.32,898.65,31.54
2007,9,25,13,87.22,4.79,189.9,11.61,839.53,32.04
2007,9,25,14,87.16,5.34,191.8,11.26,712.83,32.13
2007,9,25,15,87.12,5.56,192.5,11.16,531.58,31.86
2007,9,25,16,87.09,5.54,191.7,11.44,311.33,31.13
2007,9,25,17,87.09,3.9,186.6,14.63,94.32,28.88
2007,9,25,18,87.11,3.07,181.1,20.61,0.0,24.86
2007,9,25,19,87.15,2.49,192.3,22.18,0.0,23.68
2007,9,25,20,87.21,1.66,229.4,22.99,0.0,23.03
2007,9,25,21,87.25,1.81,302.1,24.98,0.0,21.42
2007,9,25,22,87.28,2.98,334.1,25.98,0.0,20.1
